geo;age;population_group;education_attainment;time;population
zaf;68;White;Grade 12/Std 10;2011;15204.90564
zaf;68;White;Higher;2011;11957.75527
zaf;68;White;Not applicable;2011;1257
zaf;68;White;Unspecified;2011;583.51423
zaf;68;Black African;No schooling;2011;40298.98787
zaf;68;Black African;Some primary;2011;34207.43984
zaf;68;Black African;Complete primary;2011;6482.60717
zaf;68;Black African;Some secondary;2011;22564.82974
zaf;68;Black African;Grade 12/Std 10;2011;4185.29648
zaf;68;Black African;Higher;2011;2713.74795
zaf;68;Black African;Not applicable;2011;1456
zaf;68;Black African;Unspecified;2011;187.08634
zaf;69;White;No schooling;2011;338.42823
zaf;69;White;Some primary;2011;736.08945
zaf;69;White;Complete primary;2011;435.70415
zaf;69;White;Some secondary;2011;11567.82553
zaf;69;White;Grade 12/Std 10;2011;14182.74283
zaf;69;White;Higher;2011;11013.47446
zaf;69;White;Not applicable;2011;1184
zaf;69;White;Unspecified;2011;595.93291
zaf;69;Black African;No schooling;2011;44779.07939
zaf;69;Black African;Some primary;2011;38182.49233
zaf;69;Black African;Complete primary;2011;6872.21708
zaf;69;Black African;Some secondary;2011;23053.73866
zaf;69;Black African;Grade 12/Std 10;2011;4155.37472
zaf;69;Black African;Higher;2011;2505.55339
zaf;69;Black African;Not applicable;2011;1322
zaf;69;Black African;Unspecified;2011;198.91688
zaf;70;White;No schooling;2011;347.06863
zaf;70;White;Some primary;2011;837.26442
zaf;70;White;Complete primary;2011;428.21691
zaf;70;White;Some secondary;2011;11693.95378
zaf;70;White;Grade 12/Std 10;2011;13284.37863
zaf;70;White;Higher;2011;10391.98184
zaf;70;White;Not applicable;2011;1263
zaf;70;White;Unspecified;2011;562.41257
zaf;70;Black African;No schooling;2011;40491.50274
zaf;70;Black African;Some primary;2011;28914.61509
zaf;70;Black African;Complete primary;2011;5017.50293
zaf;70;Black African;Some secondary;2011;16873.64638
zaf;70;Black African;Grade 12/Std 10;2011;3367.92663
zaf;70;Black African;Higher;2011;2050.2895
zaf;70;Black African;Not applicable;2011;1404
zaf;70;Black African;Unspecified;2011;189.69098
zaf;71;White;No schooling;2011;372.79223
zaf;71;White;Some primary;2011;804.96335
zaf;71;White;Complete primary;2011;430.47485
zaf;71;White;Some secondary;2011;11109.61508
zaf;71;White;Grade 12/Std 10;2011;12480.49876
zaf;71;White;Higher;2011;9695.43868
zaf;71;White;Not applicable;2011;1376
zaf;71;White;Unspecified;2011;568.62916
zaf;71;Black African;No schooling;2011;61999.32834
zaf;71;Black African;Some primary;2011;39241.53893
zaf;71;Black African;Complete primary;2011;6502.8807
zaf;71;Black African;Some secondary;2011;20723.87618
zaf;71;Black African;Grade 12/Std 10;2011;3772.95043
zaf;71;Black African;Higher;2011;2197.0614
zaf;71;Black African;Not applicable;2011;1524
zaf;71;Black African;Unspecified;2011;199.33772
zaf;72;White;No schooling;2011;331.15771
zaf;72;White;Some primary;2011;772.21837
zaf;72;White;Complete primary;2011;442.32729
zaf;72;White;Some secondary;2011;10780.05645
zaf;72;White;Grade 12/Std 10;2011;12080.20996
zaf;72;White;Higher;2011;9014.07556
zaf;72;White;Not applicable;2011;1385
zaf;72;White;Unspecified;2011;556.40795
zaf;72;Black African;No schooling;2011;40772.79459
zaf;72;Black African;Some primary;2011;26041.16176
zaf;72;Black African;Complete primary;2011;4488.36867
zaf;72;Black African;Some secondary;2011;15379.43159
zaf;72;Black African;Grade 12/Std 10;2011;3141.88136
zaf;72;Black African;Higher;2011;1828.52714
zaf;72;Black African;Not applicable;2011;1606
zaf;72;Black African;Unspecified;2011;189.20692
zaf;73;White;No schooling;2011;319.43018
zaf;73;White;Some primary;2011;761.51228
zaf;73;White;Complete primary;2011;401.24892
zaf;73;White;Some secondary;2011;10388.66358
zaf;73;White;Grade 12/Std 10;2011;10917.75901
zaf;73;White;Higher;2011;7802.62481
zaf;73;White;Not applicable;2011;1381
zaf;73;White;Unspecified;2011;500.0653
zaf;73;Black African;No schooling;2011;36467.87459
zaf;73;Black African;Some primary;2011;24008.73445
zaf;73;Black African;Complete primary;2011;4205.59668
zaf;73;Black African;Some secondary;2011;14415.61186
zaf;73;Black African;Grade 12/Std 10;2011;2870.84767
zaf;73;Black African;Higher;2011;1670.47086
zaf;73;Black African;Not applicable;2011;1191
zaf;73;Black African;Unspecified;2011;139.37458
zaf;74;White;No schooling;2011;359.68671
zaf;74;White;Some primary;2011;747.67756
zaf;74;White;Complete primary;2011;404.39237
zaf;74;White;Some secondary;2011;9466.66518
zaf;74;White;Grade 12/Std 10;2011;9864.62111
zaf;74;White;Higher;2011;7115.83819
zaf;74;White;Not applicable;2011;1553
zaf;74;White;Unspecified;2011;441.91142
zaf;74;Black African;No schooling;2011;31003.39241
zaf;74;Black African;Some primary;2011;20691.84744
zaf;74;Black African;Complete primary;2011;3626.51136
zaf;74;Black African;Some secondary;2011;12154.92987
zaf;74;Black African;Grade 12/Std 10;2011;2611.0147
zaf;74;Black African;Higher;2011;1414.83953
zaf;74;Black African;Not applicable;2011;1339
zaf;74;Black African;Unspecified;2011;123.53705
zaf;75;White;No schooling;2011;277.71601
zaf;75;White;Some primary;2011;712.96207
zaf;75;White;Complete primary;2011;364.52293
zaf;75;White;Some secondary;2011;9190.337
zaf;75;White;Grade 12/Std 10;2011;9415.65692
zaf;75;White;Higher;2011;6584.81426
zaf;75;White;Not applicable;2011;1556
zaf;75;White;Unspecified;2011;417.96659
zaf;75;Black African;No schooling;2011;35692.52949
zaf;75;Black African;Some primary;2011;21283.26148
zaf;75;Black African;Complete primary;2011;3580.15335
zaf;75;Black African;Some secondary;2011;12166.42656
zaf;75;Black African;Grade 12/Std 10;2011;2454.27946
zaf;75;Black African;Higher;2011;1428.56539
zaf;75;Black African;Not applicable;2011;1259
zaf;75;Black African;Unspecified;2011;108.75289
zaf;76;White;No schooling;2011;314.98553
zaf;76;White;Some primary;2011;680.32935
zaf;76;White;Complete primary;2011;370.88729
zaf;76;White;Some secondary;2011;8141.5146
zaf;76;White;Grade 12/Std 10;2011;8474.83635
zaf;76;White;Higher;2011;5454.82362
zaf;76;White;Not applicable;2011;1585
zaf;76;White;Unspecified;2011;361.45879
zaf;76;Black African;No schooling;2011;28753.56787
zaf;76;Black African;Some primary;2011;17040.94958
zaf;76;Black African;Complete primary;2011;2887.40445
zaf;76;Black African;Some secondary;2011;9789.8142
zaf;76;Black African;Grade 12/Std 10;2011;2033.97896
zaf;76;Black African;Higher;2011;1170.99552
zaf;76;Black African;Not applicable;2011;656
zaf;76;Black African;Unspecified;2011;114.45586
zaf;77;White;No schooling;2011;241.99815
zaf;77;White;Some primary;2011;598.20759
zaf;77;White;Complete primary;2011;347.0982
zaf;77;White;Some secondary;2011;7031.44759
zaf;77;White;Grade 12/Std 10;2011;7489.77262
zaf;77;White;Higher;2011;4678.57996
zaf;77;White;Not applicable;2011;1693
zaf;77;White;Unspecified;2011;336.07754
zaf;77;Black African;No schooling;2011;29246.9076
zaf;77;Black African;Some primary;2011;15606.49696
zaf;77;Black African;Complete primary;2011;2435.73254
zaf;77;Black African;Some secondary;2011;8098.41032
zaf;77;Black African;Grade 12/Std 10;2011;1797.43508
zaf;77;Black African;Higher;2011;1014.4175
zaf;77;Black African;Not applicable;2011;569
zaf;77;Black African;Unspecified;2011;118.11999
zaf;78;White;No schooling;2011;235.90152
zaf;78;White;Some primary;2011;595.88243
zaf;78;White;Complete primary;2011;278.26968
zaf;78;White;Some secondary;2011;6648.88438
zaf;78;White;Grade 12/Std 10;2011;7054.12458
zaf;78;White;Higher;2011;4195.73069
zaf;78;White;Not applicable;2011;1637
zaf;78;White;Unspecified;2011;310.86519
zaf;78;Black African;No schooling;2011;27747.72065
zaf;78;Black African;Some primary;2011;16262.1149
zaf;78;Black African;Complete primary;2011;2343.99565
zaf;78;Black African;Some secondary;2011;8102.65527
zaf;78;Black African;Grade 12/Std 10;2011;1678.09611
zaf;78;Black African;Higher;2011;957.97663
zaf;78;Black African;Not applicable;2011;539
zaf;78;Black African;Unspecified;2011;85.34486
zaf;79;White;No schooling;2011;250.38196
zaf;79;White;Some primary;2011;585.97537
zaf;79;White;Complete primary;2011;286.71274
zaf;79;White;Some secondary;2011;6023.60288
zaf;79;White;Grade 12/Std 10;2011;6475.97701
zaf;79;White;Higher;2011;3861.17961
zaf;79;White;Not applicable;2011;1882
zaf;79;White;Unspecified;2011;279.80298
zaf;79;Black African;No schooling;2011;25675.85987
zaf;79;Black African;Some primary;2011;14972.23981
zaf;79;Black African;Complete primary;2011;2296.58945
zaf;79;Black African;Some secondary;2011;7540.30975
zaf;79;Black African;Grade 12/Std 10;2011;1562.83576
zaf;79;Black African;Higher;2011;874.83138
zaf;79;Black African;Not applicable;2011;657
zaf;79;Black African;Unspecified;2011;104.94933
zaf;80;White;No schooling;2011;242.26596
zaf;80;White;Some primary;2011;563.94129
zaf;80;White;Complete primary;2011;312.72698
zaf;80;White;Some secondary;2011;5989.22104
zaf;80;White;Grade 12/Std 10;2011;6336.17212
zaf;80;White;Higher;2011;3624.28662
zaf;80;White;Not applicable;2011;1974
zaf;80;White;Unspecified;2011;303.13426
zaf;80;Black African;No schooling;2011;23167.90456
zaf;80;Black African;Some primary;2011;11130.08344
zaf;80;Black African;Complete primary;2011;1513.99819
zaf;80;Black African;Some secondary;2011;5500.75934
zaf;80;Black African;Grade 12/Std 10;2011;1233.20553
zaf;80;Black African;Higher;2011;764.45058
zaf;80;Black African;Not applicable;2011;526
zaf;80;Black African;Unspecified;2011;94.10824
zaf;81;White;No schooling;2011;261.13963
zaf;81;White;Some primary;2011;540.00253
zaf;81;White;Complete primary;2011;256.67496
zaf;81;White;Some secondary;2011;5095.57132
zaf;81;White;Grade 12/Std 10;2011;5619.8902
zaf;81;White;Higher;2011;3210.87029
zaf;81;White;Not applicable;2011;2040
zaf;81;White;Unspecified;2011;245.53444
zaf;81;Black African;No schooling;2011;39866.0158
zaf;81;Black African;Some primary;2011;15059.19249
zaf;81;Black African;Complete primary;2011;2103.14759
zaf;81;Black African;Some secondary;2011;6921.36966
zaf;81;Black African;Grade 12/Std 10;2011;1377.46044
zaf;81;Black African;Higher;2011;830.96216
zaf;81;Black African;Not applicable;2011;628
zaf;81;Black African;Unspecified;2011;96.9208
zaf;82;White;No schooling;2011;224.72413
zaf;82;White;Some primary;2011;457.43943
zaf;82;White;Complete primary;2011;211.44468
zaf;82;White;Some secondary;2011;4454.56284
zaf;82;White;Grade 12/Std 10;2011;4809.78325
zaf;82;White;Higher;2011;2793.4431
zaf;82;White;Not applicable;2011;2134
zaf;82;White;Unspecified;2011;232.73075
zaf;82;Black African;No schooling;2011;24099.86861
zaf;82;Black African;Some primary;2011;10062.35157
zaf;82;Black African;Complete primary;2011;1406.39587
zaf;82;Black African;Some secondary;2011;4945.19189
zaf;82;Black African;Grade 12/Std 10;2011;1138.40352
zaf;82;Black African;Higher;2011;631.71958
zaf;82;Black African;Not applicable;2011;552
zaf;82;Black African;Unspecified;2011;64.99373
zaf;83;White;No schooling;2011;155.15943
zaf;83;White;Some primary;2011;436.34229
zaf;83;White;Complete primary;2011;206.6277
zaf;83;White;Some secondary;2011;3853.69285
zaf;83;White;Grade 12/Std 10;2011;4146.44675
zaf;83;White;Higher;2011;2284.56643
zaf;83;White;Not applicable;2011;2008
zaf;83;White;Unspecified;2011;192.15114
zaf;83;Black African;No schooling;2011;19156.94405
zaf;83;Black African;Some primary;2011;8937.6881
zaf;83;Black African;Complete primary;2011;1314.19338
zaf;83;Black African;Some secondary;2011;4283.603
zaf;83;Black African;Grade 12/Std 10;2011;946.02305
zaf;83;Black African;Higher;2011;543.2109
zaf;83;Black African;Not applicable;2011;490
zaf;83;Black African;Unspecified;2011;62.99833
zaf;84;White;No schooling;2011;179.36574
zaf;84;White;Some primary;2011;382.69057
zaf;84;White;Complete primary;2011;177.45631
zaf;84;White;Some secondary;2011;3293.53614
zaf;84;White;Grade 12/Std 10;2011;3479.54459
zaf;84;White;Higher;2011;1970.82304
zaf;84;White;Not applicable;2011;2193
zaf;84;White;Unspecified;2011;180.37741
zaf;84;Black African;No schooling;2011;15270.42045
zaf;84;Black African;Some primary;2011;7086.36741
zaf;84;Black African;Complete primary;2011;1061.0901
zaf;84;Black African;Some secondary;2011;3525.69738
zaf;84;Black African;Grade 12/Std 10;2011;814.34401
zaf;84;Black African;Higher;2011;461.69695
zaf;84;Black African;Not applicable;2011;424
zaf;84;Black African;Unspecified;2011;52.59092
zaf;85;White;No schooling;2011;148.78979
zaf;85;White;Some primary;2011;302.66744
zaf;85;White;Complete primary;2011;156.23682
zaf;85;White;Some secondary;2011;2874.26612
zaf;85;White;Grade 12/Std 10;2011;2948.0264
zaf;85;White;Higher;2011;1732.51981
zaf;85;White;Not applicable;2011;2014
zaf;85;White;Unspecified;2011;167.34697
zaf;85;Black African;No schooling;2011;14522.5185
zaf;85;Black African;Some primary;2011;6154.1525
zaf;85;Black African;Complete primary;2011;839.80394
zaf;85;Black African;Some secondary;2011;3008.39463
zaf;85;Black African;Grade 12/Std 10;2011;765.05176
zaf;85;Black African;Higher;2011;379.26134
zaf;85;Black African;Not applicable;2011;352
zaf;85;Black African;Unspecified;2011;45.47053
zaf;86;White;No schooling;2011;100.16197
zaf;86;White;Some primary;2011;265.1875
zaf;86;White;Complete primary;2011;146.17292
zaf;86;White;Some secondary;2011;2251.82681
zaf;86;White;Grade 12/Std 10;2011;2437.28116
zaf;86;White;Higher;2011;1363.98716
zaf;86;White;Not applicable;2011;1897
zaf;86;White;Unspecified;2011;147.21488
zaf;86;Black African;No schooling;2011;13471.29341
zaf;86;Black African;Some primary;2011;5456.68024
zaf;86;Black African;Complete primary;2011;748.18061
zaf;86;Black African;Some secondary;2011;2693.63087
zaf;86;Black African;Grade 12/Std 10;2011;701.51846
zaf;86;Black African;Higher;2011;317.36262
zaf;86;Black African;Not applicable;2011;403
zaf;86;Black African;Unspecified;2011;44.86997
zaf;87;White;No schooling;2011;117.06916
zaf;87;White;Some primary;2011;256.93589
zaf;87;White;Complete primary;2011;108.62031
zaf;87;White;Some secondary;2011;1909.22654
zaf;87;White;Grade 12/Std 10;2011;2020.89735
zaf;87;White;Higher;2011;1144.58005
zaf;87;White;Not applicable;2011;1882
zaf;87;White;Unspecified;2011;135.59742
zaf;87;Black African;No schooling;2011;11463.72942
zaf;87;Black African;Some primary;2011;4382.18441
zaf;87;Black African;Complete primary;2011;599.06844
zaf;87;Black African;Some secondary;2011;2195.87835
zaf;87;Black African;Grade 12/Std 10;2011;592.95441
zaf;87;Black African;Higher;2011;267.33481
zaf;87;Black African;Not applicable;2011;423
zaf;87;Black African;Unspecified;2011;38.13805
zaf;88;White;No schooling;2011;74.2978
zaf;88;White;Some primary;2011;224.91448
zaf;88;White;Complete primary;2011;69.45594
zaf;88;White;Some secondary;2011;1495.14204
zaf;88;White;Grade 12/Std 10;2011;1674.57626
zaf;88;White;Higher;2011;854.74718
zaf;88;White;Not applicable;2011;1645
zaf;88;White;Unspecified;2011;93.86891
zaf;88;Black African;No schooling;2011;7226.22984
zaf;88;Black African;Some primary;2011;3208.03275
zaf;88;Black African;Complete primary;2011;437.31039
zaf;88;Black African;Some secondary;2011;1588.84469
zaf;88;Black African;Grade 12/Std 10;2011;497.37884
zaf;88;Black African;Higher;2011;219.80558
zaf;88;Black African;Not applicable;2011;378
zaf;88;Black African;Unspecified;2011;23.13814
zaf;89;White;No schooling;2011;58.01499
zaf;89;White;Some primary;2011;170.47463
zaf;89;White;Complete primary;2011;70.41937
zaf;89;White;Some secondary;2011;1124.0699
zaf;89;White;Grade 12/Std 10;2011;1299.90753
zaf;89;White;Higher;2011;707.9708
zaf;89;White;Not applicable;2011;1576
zaf;89;White;Unspecified;2011;55.9254
zaf;89;Black African;No schooling;2011;7253.93343
zaf;89;Black African;Some primary;2011;3183.06945
zaf;89;Black African;Complete primary;2011;399.3079
zaf;89;Black African;Some secondary;2011;1582.45948
zaf;89;Black African;Grade 12/Std 10;2011;522.63836
zaf;89;Black African;Higher;2011;200.51269
zaf;89;Black African;Not applicable;2011;299
zaf;89;Black African;Unspecified;2011;29.70385
zaf;90;White;No schooling;2011;48.0147
zaf;90;White;Some primary;2011;157.43062
zaf;90;White;Complete primary;2011;55.11691
zaf;90;White;Some secondary;2011;1030.427
zaf;90;White;Grade 12/Std 10;2011;1008.73403
zaf;90;White;Higher;2011;567.29469
zaf;90;White;Not applicable;2011;1387
zaf;90;White;Unspecified;2011;46.50246
zaf;90;Black African;No schooling;2011;8587.72875
zaf;90;Black African;Some primary;2011;2847.95298
zaf;90;Black African;Complete primary;2011;357.59128
zaf;90;Black African;Some secondary;2011;1313.75174
zaf;90;Black African;Grade 12/Std 10;2011;333.88805
zaf;90;Black African;Higher;2011;200.23
zaf;90;Black African;Not applicable;2011;324
zaf;90;Black African;Unspecified;2011;22.88128
zaf;91;White;No schooling;2011;57.69598
zaf;91;White;Some primary;2011;122.15044
zaf;91;White;Complete primary;2011;45.6219
zaf;91;White;Some secondary;2011;713.23211
