geo,population_total,time
lka,2775000,1870
lka,3044000,1880
lka,3388000,1890
lka,3980000,1900
lka,4692000,1910
lka,5281000,1920
lka,5748000,1930
lka,6176000,1940
lka,8076000,1950
lka,8202000,1951
lka,8339000,1952
lka,8489000,1953
lka,8654000,1954
lka,8833000,1955
lka,9025000,1956
lka,9230000,1957
lka,9445000,1958
lka,9667000,1959
lka,9896000,1960
lka,10130000,1961
lka,10370000,1962
lka,10610000,1963
lka,10860000,1964
lka,11120000,1965
lka,11390000,1966
lka,11660000,1967
lka,11940000,1968
lka,12220000,1969
lka,12490000,1970
lka,12750000,1971
lka,13000000,1972
lka,13250000,1973
lka,13500000,1974
lka,13760000,1975
lka,14010000,1976
lka,14270000,1977
lka,14530000,1978
lka,14790000,1979
lka,15040000,1980
lka,15270000,1981
lka,15500000,1982
lka,15730000,1983
lka,15950000,1984
lka,16180000,1985
lka,16410000,1986
lka,16650000,1987
lka,16880000,1988
lka,17110000,1989
lka,17330000,1990
lka,17540000,1991
lka,17740000,1992
lka,17930000,1993
lka,18100000,1994
lka,18250000,1995
lka,18370000,1996
lka,18480000,1997
lka,18570000,1998
lka,18670000,1999
lka,18780000,2000
lka,18910000,2001
lka,19060000,2002
lka,19220000,2003
lka,19370000,2004
lka,19530000,2005
lka,19670000,2006
lka,19810000,2007
lka,19950000,2008
lka,20080000,2009
lka,20200000,2010
lka,20320000,2011
lka,20420000,2012
lka,20520000,2013
lka,20620000,2014
lka,20720000,2015
sdn,3994000,1800
sdn,4047000,1810
sdn,4135000,1820
sdn,4289000,1830
sdn,4484000,1840
sdn,4688000,1850
sdn,4739000,1860
sdn,4786000,1870
sdn,4826000,1880
sdn,4860000,1890
sdn,4888000,1900
sdn,4908000,1910
sdn,4991000,1920
sdn,5217000,1930
sdn,5455000,1940
sdn,5734000,1950
sdn,5884000,1951
sdn,6039000,1952
sdn,6200000,1953
sdn,6368000,1954
sdn,6543000,1955
sdn,6724000,1956
sdn,6913000,1957
sdn,7109000,1958
sdn,7314000,1959
sdn,7527000,1960
sdn,7750000,1961
sdn,7982000,1962
sdn,8224000,1963
sdn,8476000,1964
sdn,8739000,1965
sdn,9013000,1966
sdn,9300000,1967
sdn,9598000,1968
sdn,9909000,1969
sdn,10230000,1970
sdn,10570000,1971
sdn,10920000,1972
sdn,11280000,1973
sdn,11670000,1974
sdn,12080000,1975
sdn,12510000,1976
sdn,12960000,1977
sdn,13430000,1978
sdn,13920000,1979
sdn,14420000,1980
sdn,14940000,1981
sdn,15470000,1982
sdn,16020000,1983
sdn,16560000,1984
sdn,17100000,1985
sdn,17620000,1986
sdn,18130000,1987
sdn,18670000,1988
sdn,19280000,1989
sdn,20010000,1990
sdn,20860000,1991
sdn,21820000,1992
sdn,22830000,1993
sdn,23810000,1994
sdn,24690000,1995
sdn,25470000,1996
sdn,26150000,1997
sdn,26780000,1998
sdn,27410000,1999
sdn,28080000,2000
sdn,28810000,2001
sdn,29570000,2002
sdn,30370000,2003
sdn,31180000,2004
sdn,31990000,2005
sdn,32810000,2006
sdn,33640000,2007
sdn,34470000,2008
sdn,35300000,2009
sdn,36110000,2010
sdn,36920000,2011
sdn,37710000,2012
sdn,38520000,2013
sdn,39350000,2014
sdn,40230000,2015
sur,80720,1800
sur,80720,1810
sur,82360,1820
sur,87130,1830
sur,93950,1840
sur,101300,1850
sur,109100,1860
sur,117500,1870
sur,126400,1880
sur,136100,1890
sur,146500,1900
sur,157700,1910
sur,169900,1920
sur,183200,1930
sur,197500,1940
sur,215000,1950
sur,222700,1951
sur,229700,1952
sur,236300,1953
sur,243100,1954
sur,250100,1955
sur,257500,1956
sur,265300,1957
sur,273400,1958
sur,281700,1959
sur,290000,1960
sur,298200,1961
sur,306300,1962
sur,314500,1963
sur,323000,1964
sur,331800,1965
sur,341100,1966
sur,350800,1967
sur,359700,1968
sur,366800,1969
sur,371300,1970
sur,372600,1971
sur,371300,1972
sur,368300,1973
sur,365100,1974
sur,362700,1975
sur,361400,1976
sur,361100,1977
sur,361500,1978
sur,362100,1979
sur,362800,1980
sur,363300,1981
sur,364000,1982
sur,365200,1983
sur,367600,1984
sur,371500,1985
sur,377000,1986
sur,383900,1987
sur,391900,1988
sur,400100,1989
sur,408300,1990
sur,416100,1991
sur,423600,1992
sur,430900,1993
sur,438300,1994
sur,445800,1995
sur,453700,1996
sur,461600,1997
sur,469100,1998
sur,475600,1999
sur,480800,2000
sur,484200,2001
sur,486300,2002
sur,487600,2003
sur,489300,2004
sur,492000,2005
sur,496000,2006
sur,501000,2007
sur,506700,2008
sur,512500,2009
sur,518100,2010
sur,523400,2011
sur,528500,2012
sur,533400,2013
sur,538200,2014
sur,543000,2015
sjm,1445,1950
sjm,1478,1951
sjm,1512,1952
sjm,1546,1953
sjm,1581,1954
sjm,1617,1955
sjm,1654,1956
sjm,1691,1957
sjm,1729,1958
sjm,1769,1959
sjm,1809,1960
sjm,1850,1961
sjm,1892,1962
sjm,1935,1963
sjm,1979,1964
sjm,2023,1965
sjm,2069,1966
sjm,2116,1967
sjm,2164,1968
sjm,2213,1969
sjm,2263,1970
sjm,2315,1971
sjm,2367,1972
sjm,2421,1973
sjm,2476,1974
sjm,2532,1975
sjm,2589,1976
sjm,2648,1977
sjm,2708,1978
sjm,2770,1979
sjm,2833,1980
sjm,2897,1981
sjm,2962,1982
sjm,3030,1983
sjm,3098,1984
sjm,3169,1985
sjm,3240,1986
sjm,3314,1987
sjm,3389,1988
sjm,3466,1989
sjm,3471,1990
sjm,3419,1991
sjm,3244,1992
sjm,3101,1993
sjm,2967,1994
sjm,2909,1995
sjm,2859,1996
sjm,2756,1997
sjm,2615,1998
sjm,2465,1999
sjm,2421,2000
sjm,2456,2001
sjm,2494,2002
sjm,2464,2003
sjm,2375,2004
sjm,2400,2005
sjm,2319,2006
sjm,2241,2007
sjm,2165,2008
swz,86000,1800
swz,86000,1810
swz,86000,1820
swz,86000,1830
swz,86000,1840
swz,86000,1850
swz,86300,1860
swz,86590,1870
swz,86890,1880
swz,87180,1890
swz,87750,1900
swz,107000,1910
swz,115200,1920
swz,140800,1930
swz,172600,1940
swz,273000,1950
swz,279000,1951
swz,285300,1952
swz,292200,1953
swz,299500,1954
swz,307200,1955
swz,315400,1956
swz,323700,1957
swz,332300,1958
swz,340800,1959
swz,349200,1960
swz,357500,1961
swz,365700,1962
swz,374000,1963
swz,382600,1964
swz,391700,1965
swz,401300,1966
swz,411500,1967
swz,422300,1968
swz,433700,1969
swz,445800,1970
swz,458700,1971
swz,472300,1972
swz,486700,1973
swz,501600,1974
swz,517100,1975
swz,533300,1976
swz,550100,1977
swz,567600,1978
swz,585300,1979
swz,603400,1980
swz,621300,1981
swz,639300,1982
swz,658500,1983
swz,680300,1984
swz,705500,1985
swz,734800,1986
swz,767400,1987
swz,801400,1988
swz,833800,1989
swz,862700,1990
swz,887200,1991
swz,907900,1992
swz,926200,1993
swz,944200,1994
swz,963400,1995
swz,984500,1996
swz,1007000,1997
swz,1029000,1998
swz,1048000,1999
swz,1064000,2000
swz,1075000,2001
swz,1082000,2002
swz,1088000,2003
swz,1095000,2004
swz,1105000,2005
swz,1118000,2006
swz,1135000,2007
swz,1154000,2008
swz,1174000,2009
swz,1193000,2010
swz,1212000,2011
swz,1232000,2012
swz,1251000,2013
swz,1269000,2014
swz,1287000,2015
swe,2354000,1800
swe,2428000,1810
swe,2592000,1820
swe,2856000,1830
swe,3133000,1840
swe,3441000,1850
swe,3810000,1860
swe,4174000,1870
swe,4503000,1880
swe,4780000,1890
swe,5111000,1900
swe,5493000,1910
swe,5870000,1920
swe,6141000,1930
swe,6353000,1940
swe,7010000,1950
swe,7072000,1951
swe,7126000,1952
swe,7173000,1953
swe,7217000,1954
swe,7260000,1955
swe,7302000,1956
swe,7344000,1957
swe,7388000,1958
swe,7433000,1959
swe,7480000,1960
swe,7527000,1961
swe,7576000,1962
swe,7628000,1963
swe,7683000,1964
swe,7741000,1965
swe,7804000,1966
swe,7871000,1967
swe,7937000,1968
swe,7997000,1969
swe,8049000,1970
swe,8090000,1971
swe,8122000,1972
swe,8146000,1973
swe,8169000,1974
swe,8193000,1975
swe,8219000,1976
swe,8246000,1977
swe,8272000,1978
swe,8295000,1979
swe,8311000,1980
swe,8320000,1981
swe,8323000,1982
swe,8326000,1983
swe,8334000,1984
swe,8351000,1985
swe,8378000,1986
swe,8414000,1987
swe,8457000,1988
swe,8506000,1989
swe,8559000,1990
swe,8617000,1991
swe,8678000,1992
swe,8738000,1993
swe,8789000,1994
swe,8827000,1995
swe,8849000,1996
swe,8859000,1997
swe,8861000,1998
swe,8864000,1999
swe,8872000,2000
swe,8889000,2001
swe,8912000,2002
swe,8943000,2003
swe,8982000,2004
swe,9030000,2005
swe,9087000,2006
swe,9153000,2007
swe,9226000,2008
swe,9303000,2009
swe,9382000,2010
swe,9462000,2011
swe,9543000,2012
swe,9624000,2013
swe,9703000,2014
swe,9779000,2015
che,1826000,1800
che,1905000,1810
che,1994000,1820
che,2101000,1830
che,2229000,1840
che,2371000,1850
che,2512000,1860
che,2664000,1870
che,2823000,1880
che,2972000,1890
che,3297000,1900
che,3726000,1910
che,3866000,1920
che,4042000,1930
che,4220000,1940
che,4668000,1950
che,4726000,1951
che,4789000,1952
che,4852000,1953
che,4913000,1954
che,4971000,1955
che,5027000,1956
che,5083000,1957
che,5144000,1958
che,5213000,1959
che,5296000,1960
che,5393000,1961
che,5503000,1962
che,5618000,1963
che,5729000,1964
che,5830000,1965
che,5917000,1966
che,5992000,1967
che,6056000,1968
che,6115000,1969
che,6169000,1970
che,6222000,1971
che,6270000,1972
che,6311000,1973
che,6341000,1974
che,6356000,1975
che,6355000,1976
che,6341000,1977
che,6322000,1978
che,6307000,1979
che,6304000,1980
che,6316000,1981
che,6341000,1982
che,6377000,1983
che,6416000,1984
che,6456000,1985
che,6493000,1986
che,6531000,1987
che,6571000,1988
che,6618000,1989
che,6674000,1990
che,6740000,1991
che,6814000,1992
che,6890000,1993
che,6960000,1994
che,7017000,1995
che,7060000,1996
che,7090000,1997
che,7114000,1998
che,7137000,1999
che,7166000,2000
che,7201000,2001
che,7242000,2002
che,7290000,2003
che,7345000,2004
che,7409000,2005
che,7480000,2006
che,7560000,2007
che,7647000,2008
che,7737000,2009
che,7831000,2010
che,7926000,2011
che,8023000,2012
che,8119000,2013
che,8211000,2014
che,8299000,2015
syr,1337000,1800
syr,1337000,1810
syr,1349000,1820
syr,1383000,1830
syr,1430000,1840
syr,1479000,1850
syr,1529000,1860
syr,1589000,1870
syr,1668000,1880
syr,1759000,1890
syr,1855000,1900
syr,1956000,1910
syr,2200000,1920
syr,2544000,1930
syr,2942000,1940
syr,3413000,1950
syr,3501000,1951
syr,3595000,1952
syr,3697000,1953
syr,3806000,1954
syr,3922000,1955
syr,4044000,1956
syr,4173000,1957
syr,4308000,1958
syr,4448000,1959
syr,4593000,1960
syr,4743000,1961
syr,4897000,1962
syr,5058000,1963
syr,5225000,1964
syr,5398000,1965
syr,5579000,1966
syr,5767000,1967
syr,5963000,1968
syr,6167000,1969
syr,6379000,1970
syr,6599000,1971
syr,6829000,1972
syr,7066000,1973
syr,7312000,1974
syr,7564000,1975
syr,7823000,1976
syr,8088000,1977
syr,8363000,1978
syr,8652000,1979
syr,8956000,1980
syr,9277000,1981
syr,9614000,1982
syr,9961000,1983
syr,10310000,1984
syr,10670000,1985
syr,11020000,1986
syr,11370000,1987
syr,11730000,1988
syr,12090000,1989
syr,12450000,1990
syr,12820000,1991
syr,13190000,1992
syr,13560000,1993
syr,13940000,1994
syr,14330000,1995
syr,14740000,1996
syr,15150000,1997
syr,15570000,1998
syr,15970000,1999
syr,16350000,2000
syr,16690000,2001
syr,17000000,2002
syr,17300000,2003
syr,17670000,2004
syr,18130000,2005
syr,18730000,2006
syr,19430000,2007
syr,20100000,2008
syr,20570000,2009
syr,20720000,2010
syr,20500000,2011
syr,19980000,2012
syr,19320000,2013
syr,18770000,2014
syr,18500000,2015
twn,7837000,1950
twn,8261000,1951
twn,8550000,1952
twn,8853000,1953
twn,9165000,1954
twn,9490000,1955
twn,9825000,1956
twn,10160000,1957
twn,10510000,1958
twn,10850000,1959
twn,11210000,1960
twn,11560000,1961
twn,11920000,1962
twn,12280000,1963
twn,12630000,1964
twn,12980000,1965
twn,13320000,1966
twn,13640000,1967
twn,13960000,1968
twn,14280000,1969
twn,14600000,1970
twn,14910000,1971
twn,15220000,1972
twn,15530000,1973
twn,15820000,1974
twn,16130000,1975
twn,16450000,1976
twn,16780000,1977
twn,17120000,1978
twn,17470000,1979
twn,17820000,1980
twn,18180000,1981
twn,18490000,1982
twn,18800000,1983
twn,19070000,1984
twn,19330000,1985
twn,19550000,1986
twn,19760000,1987
twn,19980000,1988
twn,20150000,1989
twn,20330000,1990
twn,20490000,1991
twn,20690000,1992
twn,20890000,1993
twn,21090000,1994
twn,21280000,1995
twn,21460000,1996
twn,21640000,1997
twn,21830000,1998
twn,22010000,1999
twn,22180000,2000
twn,22320000,2001
twn,22440000,2002
twn,22540000,2003
twn,22620000,2004
twn,22700000,2005
twn,22780000,2006
twn,22860000,2007
twn,22920000,2008
twn,22970000,2009
twn,23020000,2010
twn,23070000,2011
twn,23110000,2012
twn,23150000,2013
tjk,466600,1800
tjk,466600,1810
tjk,478200,1820
tjk,512100,1830
tjk,561100,1840
tjk,614800,1850
tjk,673000,1860
tjk,736700,1870
tjk,805900,1880
tjk,881600,1890
tjk,965100,1900
tjk,1056000,1910
tjk,1156000,1920
tjk,1267000,1930
tjk,1388000,1940
tjk,1532000,1950
tjk,1576000,1951
tjk,1625000,1952
tjk,1674000,1953
tjk,1724000,1954
tjk,1775000,1955
tjk,1825000,1956
tjk,1878000,1957
tjk,1934000,1958
tjk,1996000,1959
tjk,2064000,1960
tjk,2140000,1961
tjk,2224000,1962
tjk,2312000,1963
tjk,2402000,1964
tjk,2490000,1965
tjk,2575000,1966
tjk,2659000,1967
tjk,2743000,1968
tjk,2830000,1969
tjk,2920000,1970
tjk,3014000,1971
tjk,3112000,1972
tjk,3212000,1973
tjk,3313000,1974
tjk,3413000,1975
tjk,3511000,1976
tjk,3609000,1977
tjk,3708000,1978
tjk,3810000,1979
tjk,3918000,1980
tjk,4030000,1981
tjk,4147000,1982
tjk,4270000,1983
tjk,4401000,1984
tjk,4541000,1985
tjk,4691000,1986
tjk,4849000,1987
tjk,5009000,1988
tjk,5160000,1989
tjk,5297000,1990
tjk,5418000,1991
tjk,5523000,1992
tjk,5617000,1993
tjk,5703000,1994
tjk,5784000,1995
tjk,5862000,1996
tjk,5937000,1997
tjk,6012000,1998
tjk,6094000,1999
tjk,6186000,2000
tjk,6290000,2001
tjk,6407000,2002
tjk,6533000,2003
tjk,6667000,2004
tjk,6806000,2005
tjk,6950000,2006
tjk,7099000,2007
tjk,7254000,2008
tjk,7415000,2009
tjk,7582000,2010
tjk,7754000,2011
tjk,7931000,2012
tjk,8112000,2013
tjk,8296000,2014
tjk,8482000,2015
tza,3020000,1800
tza,3020000,1810
tza,3048000,1820
tza,3129000,1830
tza,3242000,1840
tza,3358000,1850
tza,3473000,1860
tza,3593000,1870
tza,3716000,1880
tza,3843000,1890
tza,3975000,1900
tza,4111000,1910
tza,4254000,1920
tza,5138000,1930
tza,6410000,1940
tza,7650000,1950
tza,7847000,1951
tza,8056000,1952
tza,8275000,1953
tza,8503000,1954
tza,8741000,1955
tza,8988000,1956
tza,9244000,1957
tza,9511000,1958
tza,9787000,1959
tza,10070000,1960
tza,10370000,1961
tza,10680000,1962
tza,11010000,1963
tza,11340000,1964
tza,11680000,1965
tza,12040000,1966
tza,12410000,1967
tza,12790000,1968
tza,13190000,1969
tza,13610000,1970
tza,14050000,1971
tza,14510000,1972
tza,14980000,1973
tza,15480000,1974
tza,15980000,1975
tza,16490000,1976
tza,17020000,1977
tza,17560000,1978
tza,18110000,1979
tza,18680000,1980
tza,19280000,1981
tza,19890000,1982
tza,20530000,1983
tza,21180000,1984
tza,21840000,1985
tza,22520000,1986
tza,23200000,1987
tza,23910000,1988
tza,24660000,1989
tza,25460000,1990
tza,26310000,1991
tza,27200000,1992
tza,28120000,1993
tza,29030000,1994
tza,29900000,1995
tza,30730000,1996
tza,31530000,1997
tza,32320000,1998
tza,33140000,1999
tza,33990000,2000
tza,34900000,2001
tza,35860000,2002
tza,36870000,2003
tza,37940000,2004
tza,39070000,2005
tza,40260000,2006
tza,41520000,2007
tza,42840000,2008
tza,44220000,2009
tza,45650000,2010
tza,47120000,2011
tza,48650000,2012
tza,50210000,2013
tza,51820000,2014
tza,53470000,2015
tha,4665000,1800
tha,4665000,1810
tha,4712000,1820
tha,4847000,1830
tha,5036000,1840
tha,5248000,1850
tha,5517000,1860
tha,5853000,1870
tha,6273000,1880
tha,6782000,1890
tha,7482000,1900
tha,8488000,1910
tha,10020000,1920
tha,12680000,1930
tha,15870000,1940
tha,20710000,1950
tha,21260000,1951
tha,21840000,1952
tha,22440000,1953
tha,23060000,1954
tha,23710000,1955
tha,24390000,1956
tha,25100000,1957
tha,25830000,1958
tha,26600000,1959
tha,27400000,1960
tha,28220000,1961
tha,29080000,1962
tha,29970000,1963
tha,30880000,1964
tha,31820000,1965
tha,32790000,1966
tha,33780000,1967
tha,34790000,1968
tha,35830000,1969
tha,36880000,1970
tha,37960000,1971
tha,39060000,1972
tha,40160000,1973
tha,41260000,1974
tha,42330000,1975
tha,43390000,1976
tha,44420000,1977
tha,45420000,1978
tha,46410000,1979
tha,47390000,1980
tha,48340000,1981
tha,49270000,1982
tha,50180000,1983
tha,51110000,1984
tha,52040000,1985
tha,53000000,1986
tha,53980000,1987
tha,54930000,1988
tha,55810000,1989
tha,56580000,1990
tha,57230000,1991
tha,57760000,1992
tha,58240000,1993
tha,58720000,1994
tha,59270000,1995
tha,59880000,1996
tha,60540000,1997
tha,61250000,1998
tha,61970000,1999
tha,62690000,2000
tha,63420000,2001
tha,64140000,2002
tha,64820000,2003
tha,65400000,2004
tha,65860000,2005
tha,66170000,2006
tha,66350000,2007
tha,66450000,2008
tha,66550000,2009
tha,66690000,2010
tha,66900000,2011
tha,67160000,2012
tha,67450000,2013
tha,67730000,2014
tha,67960000,2015
tls,137300,1800
tls,137300,1810
tls,141400,1820
tls,153600,1830
tls,171500,1840
tls,191500,1850
tls,213700,1860
tls,238500,1870
tls,265900,1880
tls,296400,1890
tls,330700,1900
tls,368800,1910
tls,411600,1920
tls,448000,1930
tls,449300,1940
tls,433400,1950
tls,438200,1951
tls,443300,1952
tls,448900,1953
tls,454900,1954
tls,461300,1955
tls,468100,1956
tls,475400,1957
tls,483000,1958
tls,491100,1959
tls,499500,1960
tls,508300,1961
tls,517400,1962
tls,526900,1963
tls,536800,1964
tls,547000,1965
tls,557300,1966
tls,567300,1967
tls,577800,1968
tls,589500,1969
tls,602700,1970
tls,618500,1971
tls,636100,1972
tls,652000,1973
tls,661500,1974
tls,661600,1975
tls,650500,1976
tls,630200,1977
tls,606300,1978
tls,586900,1979
tls,577600,1980
tls,580600,1981
tls,593900,1982
tls,614400,1983
tls,636700,1984
tls,657000,1985
tls,674100,1986
tls,689200,1987
tls,703700,1988
tls,720200,1989
tls,740200,1990
tls,764900,1991
tls,792800,1992
tls,820500,1993
tls,842800,1994
tls,856400,1995
tls,859500,1996
tls,853900,1997
tls,845100,1998
tls,841100,1999
tls,847200,2000
tls,865800,2001
tls,894800,2002
tls,929400,2003
tls,962600,2004
tls,989500,2005
tls,1008000,2006
tls,1021000,2007
tls,1031000,2008
tls,1042000,2009
tls,1057000,2010
tls,1078000,2011
tls,1102000,2012
tls,1129000,2013
tls,1157000,2014
tls,1185000,2015
tgo,446000,1800
tgo,446000,1810
tgo,456600,1820
tgo,487600,1830
tgo,532300,1840
tgo,581100,1850
tgo,634000,1860
tgo,691700,1870
tgo,754200,1880
tgo,822400,1890
tgo,897200,1900
tgo,978600,1910
tgo,1068000,1920
tgo,1166000,1930
tgo,1273000,1940
tgo,1395000,1950
tgo,1425000,1951
tgo,1442000,1952
tgo,1452000,1953
tgo,1462000,1954
tgo,1474000,1955
tgo,1491000,1956
tgo,1512000,1957
tgo,1536000,1958
tgo,1560000,1959
tgo,1581000,1960
tgo,1598000,1961
tgo,1613000,1962
tgo,1632000,1963
tgo,1662000,1964
tgo,1709000,1965
tgo,1774000,1966
tgo,1855000,1967
tgo,1946000,1968
tgo,2035000,1969
tgo,2116000,1970
tgo,2186000,1971
tgo,2248000,1972
tgo,2303000,1973
tgo,2357000,1974
tgo,2410000,1975
tgo,2464000,1976
tgo,2519000,1977
tgo,2576000,1978
tgo,2643000,1979
tgo,2721000,1980
tgo,2812000,1981
tgo,2915000,1982
tgo,3026000,1983
tgo,3140000,1984
tgo,3253000,1985
tgo,3363000,1986
tgo,3472000,1987
tgo,3579000,1988
tgo,3684000,1989
tgo,3787000,1990
tgo,3887000,1991
tgo,3984000,1992
tgo,4081000,1993
tgo,4181000,1994
tgo,4284000,1995
tgo,4393000,1996
tgo,4506000,1997
tgo,4625000,1998
tgo,4748000,1999
tgo,4875000,2000
tgo,5006000,2001
tgo,5142000,2002
tgo,5283000,2003
tgo,5429000,2004
tgo,5578000,2005
tgo,5732000,2006
tgo,5890000,2007
tgo,6053000,2008
tgo,6220000,2009
tgo,6391000,2010
tgo,6566000,2011
tgo,6746000,2012
tgo,6929000,2013
tgo,7115000,2014
tgo,7305000,2015
tkl,1009,1800
tkl,1007,1810
tkl,1005,1820
tkl,1003,1830
tkl,1001,1840
tkl,949,1850
tkl,820,1860
tkl,667,1870
tkl,541,1880
tkl,438,1890
tkl,382,1900
tkl,482,1910
tkl,652,1920
tkl,880,1930
tkl,1189,1940
tkl,1570,1950
tkl,1516,1951
tkl,1504,1952
tkl,1522,1953
tkl,1560,1954
tkl,1610,1955
tkl,1666,1956
tkl,1723,1957
tkl,1778,1958
tkl,1828,1959
tkl,1873,1960
tkl,1910,1961
tkl,1938,1962
tkl,1951,1963
tkl,1948,1964
tkl,1924,1965
tkl,1878,1966
tkl,1813,1967
tkl,1739,1968
tkl,1670,1969
tkl,1618,1970
tkl,1587,1971
tkl,1574,1972
tkl,1574,1973
tkl,1576,1974
tkl,1574,1975
tkl,1566,1976
tkl,1554,1977
tkl,1544,1978
tkl,1542,1979
tkl,1553,1980
tkl,1580,1981
tkl,1618,1982
tkl,1660,1983
tkl,1694,1984
tkl,1713,1985
tkl,1712,1986
tkl,1696,1987
tkl,1669,1988
tkl,1637,1989
tkl,1609,1990
tkl,1583,1991
tkl,1558,1992
tkl,1538,1993
tkl,1524,1994
tkl,1520,1995
tkl,1529,1996
tkl,1548,1997
tkl,1566,1998
tkl,1571,1999
tkl,1552,2000
tkl,1504,2001
tkl,1434,2002
tkl,1351,2003
tkl,1272,2004
tkl,1210,2005
tkl,1167,2006
tkl,1141,2007
tkl,1130,2008
tkl,1129,2009
tkl,1135,2010
tkl,1148,2011
tkl,1169,2012
tkl,1195,2013
tkl,1223,2014
tkl,1250,2015
ton,18660,1800
ton,18620,1810
ton,18580,1820
ton,18550,1830
ton,18520,1840
ton,18580,1850
ton,18780,1860
ton,19060,1870
ton,19340,1880
ton,19630,1890
ton,20510,1900
ton,22690,1910
ton,24670,1920
ton,28430,1930
ton,34870,1940
ton,47220,1950
ton,49310,1951
ton,51170,1952
ton,52780,1953
ton,54150,1954
ton,55320,1955
ton,56370,1956
ton,57390,1957
ton,58510,1958
ton,59870,1959
ton,61600,1960
ton,63740,1961
ton,66260,1962
ton,69000,1963
ton,71760,1964
ton,74360,1965
ton,76790,1966
ton,79050,1967
ton,81100,1968
ton,82880,1969
ton,84370,1970
ton,85520,1971
ton,86350,1972
ton,86980,1973
ton,87610,1974
ton,88350,1975
ton,89260,1976
ton,90300,1977
ton,91360,1978
ton,92300,1979
ton,93010,1980
ton,93450,1981
ton,93680,1982
ton,93780,1983
ton,93840,1984
ton,93950,1985
ton,94150,1986
ton,94400,1987
ton,94680,1988
ton,94940,1989
ton,95150,1990
ton,95300,1991
ton,95420,1992
ton,95530,1993
ton,95680,1994
ton,95890,1995
ton,96170,1996
ton,96530,1997
ton,96940,1998
ton,97400,1999
ton,97900,2000
ton,98430,2001
ton,99000,2002
ton,99610,2003
ton,100200,2004
ton,100900,2005
ton,101500,2006
ton,102200,2007
ton,102800,2008
ton,103400,2009
ton,103900,2010
ton,104400,2011
ton,104800,2012
ton,105100,2013
ton,105600,2014
ton,106200,2015
tto,60000,1800
tto,60000,1810
tto,61560,1820
tto,66150,1830
tto,72810,1840
tto,83020,1850
tto,100800,1860
tto,127300,1870
tto,163000,1880
tto,210400,1890
tto,270900,1900
tto,336800,1910
tto,387100,1920
tto,412900,1930
tto,487400,1940
tto,645600,1950
tto,658800,1951
tto,675700,1952
tto,695500,1953
tto,717200,1954
tto,740000,1955
tto,763400,1956
tto,786400,1957
tto,808700,1958
tto,829500,1959
tto,848500,1960
tto,865400,1961
tto,880000,1962
tto,892600,1963
tto,903300,1964
tto,912400,1965
tto,919900,1966
tto,925900,1967
tto,931500,1968
tto,937800,1969
tto,946000,1970
tto,956400,1971
tto,968700,1972
tto,982600,1973
tto,997100,1974
tto,1011000,1975
tto,1026000,1976
tto,1040000,1977
tto,1054000,1978
tto,1069000,1979
tto,1085000,1980
tto,1103000,1981
tto,1121000,1982
