old_version_of_income_per_person_version_8,geo,time
3582.0,swe,1914
3664.0,swe,1915
3917.0,swe,1916
3648.0,swe,1917
3507.0,swe,1918
3621.0,swe,1919
3719.0,swe,1920
3404.0,swe,1921
3721.0,swe,1922
3856.0,swe,1923
4106.0,swe,1924
4122.0,swe,1925
4323.0,swe,1926
4497.0,swe,1927
4611.0,swe,1928
4877.0,swe,1929
4939.0,swe,1930
4855.0,swe,1931
4607.0,swe,1932
4791.0,swe,1933
5118.0,swe,1934
5388.0,swe,1935
5605.0,swe,1936
5751.0,swe,1937
5872.0,swe,1938
6350.0,swe,1939
6124.0,swe,1940
6122.0,swe,1941
6057.0,swe,1942
6251.0,swe,1943
6426.0,swe,1944
6585.0,swe,1945
7245.0,swe,1946
7724.0,swe,1947
7810.0,swe,1948
7957.0,swe,1949
8365.0,swe,1950
8545.0,swe,1951
8528.0,swe,1952
8814.0,swe,1953
9225.0,swe,1954
9421.0,swe,1955
9680.0,swe,1956
9912.0,swe,1957
10210.0,swe,1958
10640.0,swe,1959
11180.0,swe,1960
11690.0,swe,1961
12330.0,swe,1962
12910.0,swe,1963
13840.0,swe,1964
14410.0,swe,1965
14900.0,swe,1966
15260.0,swe,1967
15840.0,swe,1968
16620.0,swe,1969
17380.0,swe,1970
17310.0,swe,1971
17830.0,swe,1972
18500.0,swe,1973
18860.0,swe,1974
19180.0,swe,1975
19200.0,swe,1976
18860.0,swe,1977
19220.0,swe,1978
19930.0,swe,1979
20410.0,swe,1980
20520.0,swe,1981
20670.0,swe,1982
21210.0,swe,1983
22140.0,swe,1984
22640.0,swe,1985
22960.0,swe,1986
23590.0,swe,1987
23960.0,swe,1988
24360.0,swe,1989
24740.0,swe,1990
24490.0,swe,1991
23880.0,swe,1992
23250.0,swe,1993
23750.0,swe,1994
24360.0,swe,1995
24630.0,swe,1996
25270.0,swe,1997
26170.0,swe,1998
27330.0,swe,1999
28450.0,swe,2000
28700.0,swe,2001
29340.0,swe,2002
29850.0,swe,2003
31030.0,swe,2004
32000.0,swe,2005
33200.0,swe,2006
33800.0,swe,2007
33630.0,swe,2008
32020.0,swe,2009
1362.0,che,1700
1612.0,che,1800
1668.0,che,1820
2277.0,che,1850
2317.0,che,1851
2457.0,che,1852
2365.0,che,1853
2089.0,che,1854
2427.0,che,1855
2409.0,che,1856
2601.0,che,1857
3263.0,che,1858
3085.0,che,1859
2669.0,che,1860
2844.0,che,1861
3044.0,che,1862
3026.0,che,1863
2849.0,che,1864
3075.0,che,1865
3030.0,che,1866
2649.0,che,1867
3111.0,che,1868
3384.0,che,1869
3216.0,che,1870
3405.0,che,1871
3225.0,che,1872
3293.0,che,1873
3667.0,che,1874
4048.0,che,1875
3930.0,che,1876
3524.0,che,1877
3567.0,che,1878
3535.0,che,1879
3748.0,che,1880
3796.0,che,1881
3671.0,che,1882
3666.0,che,1883
4066.0,che,1884
4368.0,che,1885
4523.0,che,1886
4485.0,che,1887
4574.0,che,1888
4562.0,che,1889
4868.0,che,1890
4570.0,che,1891
4907.0,che,1892
5040.0,che,1893
4865.0,che,1894
5336.0,che,1895
5410.0,che,1896
5623.0,che,1897
5657.0,che,1898
5867.0,che,1899
5865.0,che,1900
5729.0,che,1901
5788.0,che,1902
5603.0,che,1903
5827.0,che,1904
5987.0,che,1905
6435.0,che,1906
6415.0,che,1907
6240.0,che,1908
6487.0,che,1909
6627.0,che,1910
6698.0,che,1911
6691.0,che,1912
6527.0,che,1913
6477.0,che,1914
6564.0,che,1915
6543.0,che,1916
5820.0,che,1917
5811.0,che,1918
6211.0,che,1919
6601.0,che,1920
6438.0,che,1921
7066.0,che,1922
7457.0,che,1923
7709.0,che,1924
8243.0,che,1925
8607.0,che,1926
9014.0,che,1927
9441.0,che,1928
9688.0,che,1929
9556.0,che,1930
9093.0,che,1931
8736.0,che,1932
9128.0,che,1933
9107.0,che,1934
9038.0,che,1935
9040.0,che,1936
9442.0,che,1937
9776.0,che,1938
9732.0,che,1939
9787.0,che,1940
9657.0,che,1941
9344.0,che,1942
9182.0,che,1943
9316.0,che,1944
11860.0,che,1945
12520.0,che,1946
13850.0,che,1947
13950.0,che,1948
13400.0,che,1949
13870.0,che,1950
14820.0,che,1951
14730.0,che,1952
15060.0,che,1953
15740.0,che,1954
16630.0,che,1955
17500.0,che,1956
17910.0,che,1957
17280.0,che,1958
18160.0,che,1959
19060.0,che,1960
20040.0,che,1961
20430.0,che,1962
20980.0,che,1963
21710.0,che,1964
22190.0,che,1965
22530.0,che,1966
22970.0,che,1967
23520.0,che,1968
24530.0,che,1969
25860.0,che,1970
26590.0,che,1971
27200.0,che,1972
27850.0,che,1973
28170.0,che,1974
26350.0,che,1975
26270.0,che,1976
26980.0,che,1977
27020.0,che,1978
27620.0,che,1979
28730.0,che,1980
29000.0,che,1981
28400.0,che,1982
28400.0,che,1983
29130.0,che,1984
29970.0,che,1985
30270.0,che,1986
30280.0,che,1987
30970.0,che,1988
32030.0,che,1989
32880.0,che,1990
32210.0,che,1991
31870.0,che,1992
31520.0,che,1993
31600.0,che,1994
31530.0,che,1995
31590.0,che,1996
32140.0,che,1997
33040.0,che,1998
33350.0,che,1999
34390.0,che,2000
34570.0,che,2001
34480.0,che,2002
34180.0,che,2003
34860.0,che,2004
35520.0,che,2005
36750.0,che,2006
38010.0,che,2007
38620.0,che,2008
38000.0,che,2009
510.0,syr,1800
510.0,syr,1820
1427.0,syr,1950
1338.0,syr,1951
1643.0,syr,1952
1815.0,syr,1953
2028.0,syr,1954
1782.0,syr,1955
2052.0,syr,1956
2117.0,syr,1957
1771.0,syr,1958
1780.0,syr,1959
1754.0,syr,1960
1834.0,syr,1961
2193.0,syr,1962
2118.0,syr,1963
2093.0,syr,1964
2017.0,syr,1965
1799.0,syr,1966
1882.0,syr,1967
1886.0,syr,1968
2164.0,syr,1969
2012.0,syr,1970
2132.0,syr,1971
2571.0,syr,1972
2269.0,syr,1973
2717.0,syr,1974
3133.0,syr,1975
3354.0,syr,1976
3195.0,syr,1977
3353.0,syr,1978
3352.0,syr,1979
3623.0,syr,1980
3828.0,syr,1981
3762.0,syr,1982
3672.0,syr,1983
3392.0,syr,1984
3466.0,syr,1985
3174.0,syr,1986
3117.0,syr,1987
3405.0,syr,1988
2994.0,syr,1989
3109.0,syr,1990
3216.0,syr,1991
3341.0,syr,1992
3589.0,syr,1993
3756.0,syr,1994
3873.0,syr,1995
4029.0,syr,1996
4014.0,syr,1997
4199.0,syr,1998
3956.0,syr,1999
3936.0,syr,2000
3970.0,syr,2001
4091.0,syr,2002
4027.0,syr,2003
4032.0,syr,2004
4059.0,syr,2005
4134.0,syr,2006
4207.0,syr,2007
4319.0,syr,2008
4384.0,syr,2009
672.6,twn,1800
672.6,twn,1820
672.7,twn,1870
744.5,twn,1901
752.0,twn,1902
888.8,twn,1903
848.3,twn,1904
698.5,twn,1905
724.0,twn,1906
823.0,twn,1907
833.9,twn,1908
940.0,twn,1909
985.5,twn,1910
872.7,twn,1911
882.8,twn,1912
908.5,twn,1913
896.1,twn,1914
907.5,twn,1915
977.7,twn,1916
1080.0,twn,1917
1053.0,twn,1918
1047.0,twn,1919
1064.0,twn,1920
1113.0,twn,1921
1197.0,twn,1922
1244.0,twn,1923
1304.0,twn,1924
1353.0,twn,1925
1376.0,twn,1926
1337.0,twn,1927
1328.0,twn,1928
1395.0,twn,1929
1411.0,twn,1930
1406.0,twn,1931
1413.0,twn,1932
1376.0,twn,1933
1389.0,twn,1934
1501.0,twn,1935
1536.0,twn,1936
1502.0,twn,1937
1521.0,twn,1938
1448.0,twn,1939
1354.0,twn,1940
1261.0,twn,1941
1287.0,twn,1942
1158.0,twn,1943
973.9,twn,1944
518.3,twn,1945
546.8,twn,1946
686.9,twn,1947
851.7,twn,1948
952.7,twn,1949
1064.0,twn,1950
1113.0,twn,1951
1207.0,twn,1952
1278.0,twn,1953
1357.0,twn,1954
1420.0,twn,1955
1449.0,twn,1956
1508.0,twn,1957
1562.0,twn,1958
1630.0,twn,1959
1680.0,twn,1960
1741.0,twn,1961
1823.0,twn,1962
1939.0,twn,1963
2118.0,twn,1964
2298.0,twn,1965
2442.0,twn,1966
2644.0,twn,1967
2829.0,twn,1968
3023.0,twn,1969
3301.0,twn,1970
3652.0,twn,1971
4063.0,twn,1972
4506.0,twn,1973
4481.0,twn,1974
4618.0,twn,1975
5169.0,twn,1976
5597.0,twn,1977
6253.0,twn,1978
6657.0,twn,1979
6995.0,twn,1980
7303.0,twn,1981
7426.0,twn,1982
7923.0,twn,1983
8654.0,twn,1984
8973.0,twn,1985
9903.0,twn,1986
11050.0,twn,1987
11820.0,twn,1988
12680.0,twn,1989
13360.0,twn,1990
14230.0,twn,1991
15220.0,twn,1992
16120.0,twn,1993
17150.0,twn,1994
18110.0,twn,1995
19110.0,twn,1996
20210.0,twn,1997
20940.0,twn,1998
21980.0,twn,1999
23090.0,twn,2000
22430.0,twn,2001
23240.0,twn,2002
23880.0,twn,2003
25240.0,twn,2004
26070.0,twn,2005
27360.0,twn,2006
28890.0,twn,2007
29000.0,twn,2008
28360.0,twn,2009
428.5,tjk,1800
437.5,tjk,1820
975.2,tjk,1913
1911.0,tjk,1950
4644.0,tjk,1973
3378.0,tjk,1990
3007.0,tjk,1991
1992.0,tjk,1992
1644.0,tjk,1993
1274.0,tjk,1994
1098.0,tjk,1995
899.3,tjk,1996
898.5,tjk,1997
928.5,tjk,1998
944.1,tjk,1999
1002.0,tjk,2000
1081.0,tjk,2001
1158.0,tjk,2002
1250.0,tjk,2003
1353.0,tjk,2004
1413.0,tjk,2005
1503.0,tjk,2006
1610.0,tjk,2007
1727.0,tjk,2008
1775.0,tjk,2009
470.6,tza,1800
470.6,tza,1820
595.7,tza,1913
654.2,tza,1950
719.4,tza,1951
716.7,tza,1952
674.4,tza,1953
711.1,tza,1954
710.0,tza,1955
700.3,tza,1956
698.5,tza,1957
685.9,tza,1958
700.2,tza,1959
708.9,tza,1960
681.1,tza,1961
722.0,tza,1962
745.4,tza,1963
763.2,tza,1964
767.5,tza,1965
840.3,tza,1966
848.2,tza,1967
865.7,tza,1968
855.3,tza,1969
877.5,tza,1970
886.8,tza,1971
916.0,tza,1972
914.9,tza,1973
907.4,tza,1974
926.8,tza,1975
964.5,tza,1976
962.5,tza,1977
961.3,tza,1978
944.9,tza,1979
925.3,tza,1980
888.5,tza,1981
874.2,tza,1982
845.0,tza,1983
840.9,tza,1984
814.7,tza,1985
816.7,tza,1986
831.8,tza,1987
840.7,tza,1988
844.5,tza,1989
850.8,tza,1990
844.6,tza,1991
825.7,tza,1992
808.6,tza,1993
790.9,tza,1994
794.0,tza,1995
813.6,tza,1996
789.2,tza,1997
798.1,tza,1998
806.1,tza,1999
826.2,tza,2000
857.6,tza,2001
899.1,tza,2002
929.9,tza,2003
972.5,tza,2004
1018.0,tza,2005
1067.0,tza,2006
1121.0,tza,2007
1180.0,tza,2008
1220.0,tza,2009
497.0,tha,1800
497.0,tha,1820
530.1,tha,1870
683.5,tha,1890
732.9,tha,1913
691.9,tha,1929
720.6,tha,1938
712.4,tha,1950
740.1,tha,1951
757.8,tha,1952
815.5,tha,1953
783.4,tha,1954
824.0,tha,1955
810.6,tha,1956
793.6,tha,1957
796.7,tha,1958
865.0,tha,1959
940.1,tha,1960
959.0,tha,1961
1002.0,tha,1962
1051.0,tha,1963
1089.0,tha,1964
1140.0,tha,1965
1231.0,tha,1966
1295.0,tha,1967
1361.0,tha,1968
1427.0,tha,1969
1477.0,tha,1970
1504.0,tha,1971
1524.0,tha,1972
1634.0,tha,1973
1665.0,tha,1974
1708.0,tha,1975
1823.0,tha,1976
1961.0,tha,1977
2111.0,tha,1978
2176.0,tha,1979
2227.0,tha,1980
2314.0,tha,1981
2393.0,tha,1982
2483.0,tha,1983
2582.0,tha,1984
2659.0,tha,1985
2764.0,tha,1986
2983.0,tha,1987
3330.0,tha,1988
3684.0,tha,1989
4040.0,tha,1990
4328.0,tha,1991
4617.0,tha,1992
4940.0,tha,1993
5317.0,tha,1994
5735.0,tha,1995
6001.0,tha,1996
5853.0,tha,1997
5184.0,tha,1998
5366.0,tha,1999
5578.0,tha,2000
5656.0,tha,2001
5913.0,tha,2002
6273.0,tha,2003
6620.0,tha,2004
6869.0,tha,2005
7204.0,tha,2006
7506.0,tha,2007
7624.0,tha,2008
7376.0,tha,2009
514.1,tls,1800
518.7,tls,1820
539.9,tls,1850
554.8,tls,1870
723.9,tls,1913
704.4,tls,1950
1245.0,tls,1973
2258.0,tls,1990
2420.0,tls,1991
2578.0,tls,1992
2747.0,tls,1993
2946.0,tls,1994
3188.0,tls,1995
3547.0,tls,1996
3756.0,tls,1997
3750.0,tls,1998
2443.0,tls,1999
2743.0,tls,2000
3083.0,tls,2001
2726.0,tls,2002
2401.0,tls,2003
2268.0,tls,2004
2203.0,tls,2005
2018.0,tls,2006
2134.0,tls,2007
2353.0,tls,2008
2476.0,tls,2009
535.6,tgo,1800
535.6,tgo,1820
827.5,tgo,1913
832.0,tgo,1950
846.2,tgo,1951
859.8,tgo,1952
872.9,tgo,1953
886.2,tgo,1954
899.7,tgo,1955
913.2,tgo,1956
925.9,tgo,1957
937.9,tgo,1958
950.5,tgo,1959
1011.0,tgo,1960
1055.0,tgo,1961
1068.0,tgo,1962
1092.0,tgo,1963
1219.0,tgo,1964
1350.0,tgo,1965
1437.0,tgo,1966
1478.0,tgo,1967
1512.0,tgo,1968
1632.0,tgo,1969
1559.0,tgo,1970
1632.0,tgo,1971
1650.0,tgo,1972
1547.0,tgo,1973
1575.0,tgo,1974
1530.0,tgo,1975
1488.0,tgo,1976
1533.0,tgo,1977
1650.0,tgo,1978
1707.0,tgo,1979
1590.0,tgo,1980
1447.0,tgo,1981
1345.0,tgo,1982
1228.0,tgo,1983
1221.0,tgo,1984
1234.0,tgo,1985
1228.0,tgo,1986
1202.0,tgo,1987
1212.0,tgo,1988
1213.0,tgo,1989
1160.0,tgo,1990
1114.0,tgo,1991
1034.0,tgo,1992
869.7,tgo,1993
1015.0,tgo,1994
1026.0,tgo,1995
1074.0,tgo,1996
982.3,tgo,1997
932.9,tgo,1998
933.2,tgo,1999
890.4,tgo,2000
871.6,tgo,2001
886.2,tgo,2002
907.2,tgo,2003
903.3,tgo,2004
888.0,tgo,2005
900.3,tgo,2006
895.2,tgo,2007
888.4,tgo,2008
888.0,tgo,2009
889.4,tkl,2005
667.7,ton,1800
667.7,ton,1820
902.7,ton,1913
1875.0,ton,1973
1956.0,ton,1974
2022.0,ton,1975
2037.0,ton,1976
2116.0,ton,1977
2130.0,ton,1978
2148.0,ton,1979
2479.0,ton,1980
2837.0,ton,1981
3287.0,ton,1982
3524.0,ton,1983
3626.0,ton,1984
3891.0,ton,1985
3980.0,ton,1986
4088.0,ton,1987
3988.0,ton,1988
3975.0,ton,1989
3867.0,ton,1990
4087.0,ton,1991
4070.0,ton,1992
4195.0,ton,1993
4379.0,ton,1994
4490.0,ton,1995
4540.0,ton,1996
4433.0,ton,1997
4539.0,ton,1998
4719.0,ton,1999
4886.0,ton,2000
5026.0,ton,2001
5084.0,ton,2002
5229.0,ton,2003
5271.0,ton,2004
5135.0,ton,2005
5107.0,ton,2006
5114.0,ton,2007
5143.0,ton,2008
5104.0,ton,2009
774.2,tto,1800
774.2,tto,1820
1264.0,tto,1913
2819.0,tto,1950
2988.0,tto,1951
3023.0,tto,1952
3034.0,tto,1953
3003.0,tto,1954
3311.0,tto,1955
3881.0,tto,1956
4100.0,tto,1957
4303.0,tto,1958
4406.0,tto,1959
4796.0,tto,1960
4888.0,tto,1961
4998.0,tto,1962
5154.0,tto,1963
5218.0,tto,1964
5394.0,tto,1965
5550.0,tto,1966
5621.0,tto,1967
5895.0,tto,1968
6059.0,tto,1969
6325.0,tto,1970
6346.0,tto,1971
6620.0,tto,1972
6663.0,tto,1973
6946.0,tto,1974
6995.0,tto,1975
7555.0,tto,1976
7900.0,tto,1977
8684.0,tto,1978
8938.0,tto,1979
9498.0,tto,1980
9815.0,tto,1981
9120.0,tto,1982
8280.0,tto,1983
8648.0,tto,1984
8180.0,tto,1985
7818.0,tto,1986
7389.0,tto,1987
7060.0,tto,1988
6991.0,tto,1989
7114.0,tto,1990
7399.0,tto,1991
7371.0,tto,1992
7340.0,tto,1993
7706.0,tto,1994
8071.0,tto,1995
8450.0,tto,1996
8793.0,tto,1997
9270.0,tto,1998
9952.0,tto,1999
10500.0,tto,2000
11020.0,tto,2001
11460.0,tto,2002
13030.0,tto,2003
13980.0,tto,2004
15350.0,tto,2005
17380.0,tto,2006
18140.0,tto,2007
18510.0,tto,2008
17830.0,tto,2009
518.7,tun,1800
517.3,tun,1820
761.6,tun,1870
1063.0,tun,1913
1342.0,tun,1950
1332.0,tun,1951
1468.0,tun,1952
1497.0,tun,1953
1504.0,tun,1954
1401.0,tun,1955
1473.0,tun,1956
1395.0,tun,1957
1555.0,tun,1958
1465.0,tun,1959
1616.0,tun,1960
1728.0,tun,1961
1660.0,tun,1962
1873.0,tun,1963
1913.0,tun,1964
1990.0,tun,1965
1991.0,tun,1966
1932.0,tun,1967
2089.0,tun,1968
2119.0,tun,1969
2199.0,tun,1970
2386.0,tun,1971
2753.0,tun,1972
2674.0,tun,1973
2821.0,tun,1974
2945.0,tun,1975
3093.0,tun,1976
3121.0,tun,1977
3251.0,tun,1978
3385.0,tun,1979
3544.0,tun,1980
3647.0,tun,1981
3560.0,tun,1982
3659.0,tun,1983
3693.0,tun,1984
3806.0,tun,1985
3657.0,tun,1986
3810.0,tun,1987
3733.0,tun,1988
3795.0,tun,1989
4017.0,tun,1990
4095.0,tun,1991
4333.0,tun,1992
4348.0,tun,1993
4410.0,tun,1994
4445.0,tun,1995
4691.0,tun,1996
4877.0,tun,1997
5047.0,tun,1998
5292.0,tun,1999
5480.0,tun,2000
5687.0,tun,2001
5723.0,tun,2002
5981.0,tun,2003
6275.0,tun,2004
6461.0,tun,2005
6740.0,tun,2006
7100.0,tun,2007
7357.0,tun,2008
7500.0,tun,2009
606.8,tur,1700
642.8,tur,1800
650.3,tur,1820
834.3,tur,1870
1227.0,tur,1913
720.2,tur,1923
855.7,tur,1924
946.6,tur,1925
1092.0,tur,1926
985.5,tur,1927
1075.0,tur,1928
1227.0,tur,1929
1263.0,tur,1930
1317.0,tur,1931
1218.0,tur,1932
1357.0,tur,1933
1366.0,tur,1934
1372.0,tur,1935
1606.0,tur,1936
1630.0,tur,1937
1744.0,tur,1938
1835.0,tur,1939
1694.0,tur,1940
1525.0,tur,1941
1574.0,tur,1942
1414.0,tur,1943
1339.0,tur,1944
1146.0,tur,1945
1447.0,tur,1946
1493.0,tur,1947
1656.0,tur,1948
1536.0,tur,1949
1641.0,tur,1950
1805.0,tur,1951
1969.0,tur,1952
2132.0,tur,1953
2015.0,tur,1954
2116.0,tur,1955
2121.0,tur,1956
2219.0,tur,1957
2247.0,tur,1958
2277.0,tur,1959
2273.0,tur,1960
2246.0,tur,1961
2323.0,tur,1962
2482.0,tur,1963
2524.0,tur,1964
2532.0,tur,1965
2766.0,tur,1966
2826.0,tur,1967
2950.0,tur,1968
3036.0,tur,1969
3113.0,tur,1970
3319.0,tur,1971
3451.0,tur,1972
3516.0,tur,1973
3707.0,tur,1974
3939.0,tur,1975
4183.0,tur,1976
4269.0,tur,1977
4298.0,tur,1978
4174.0,tur,1979
4060.0,tur,1980
4135.0,tur,1981
4241.0,tur,1982
4297.0,tur,1983
4442.0,tur,1984
4565.0,tur,1985
4780.0,tur,1986
5089.0,tur,1987
5181.0,tur,1988
5138.0,tur,1989
5507.0,tur,1990
5456.0,tur,1991
5678.0,tur,1992
6028.0,tur,1993
5604.0,tur,1994
5912.0,tur,1995
6230.0,tur,1996
6601.0,tur,1997
6708.0,tur,1998
6307.0,tur,1999
6684.0,tur,2000
6106.0,tur,2001
6508.0,tur,2002
6808.0,tur,2003
7331.0,tur,2004
7786.0,tur,2005
8295.0,tur,2006
8586.0,tur,2007
8548.0,tur,2008
8041.0,tur,2009
513.3,tkm,1800
524.2,tkm,1820
1168.0,tkm,1913
2289.0,tkm,1950
6829.0,tkm,1973
5132.0,tkm,1990
4770.0,tkm,1991
3962.0,tkm,1992
3934.0,tkm,1993
3185.0,tkm,1994
2895.0,tkm,1995
3029.0,tkm,1996
2631.0,tkm,1997
2764.0,tkm,1998
3160.0,tkm,1999
3290.0,tkm,2000
3361.0,tkm,2001
3359.0,tkm,2002
3523.0,tkm,2003
3968.0,tkm,2004
4247.0,tkm,2005
4657.0,tkm,2006
5115.0,tkm,2007
5563.0,tkm,2008
5703.0,tkm,2009
853.2,tca,1800
853.2,tca,1820
1574.0,tca,1913
4842.0,tca,1970
5248.0,tca,1971
5636.0,tca,1972
6026.0,tca,1973
6443.0,tca,1974
6912.0,tca,1975
7448.0,tca,1976
8047.0,tca,1977
8689.0,tca,1978
9343.0,tca,1979
9979.0,tca,1980
10580.0,tca,1981
11150.0,tca,1982
11730.0,tca,1983
12380.0,tca,1984
13110.0,tca,1985
13960.0,tca,1986
14890.0,tca,1987
15920.0,tca,1988
17000.0,tca,1989
17910.0,tca,1990
18700.0,tca,1991
19340.0,tca,1992
20370.0,tca,1993
21750.0,tca,1994
22180.0,tca,1995
23260.0,tca,1996
24060.0,tca,1997
25700.0,tca,1998
26820.0,tca,1999
26820.0,tca,2000
27160.0,tca,2001
25900.0,tca,2002
26730.0,tca,2003
28340.0,tca,2004
31210.0,tca,2005
35370.0,tca,2006
38550.0,tca,2007
43170.0,tca,2008
1012.0,tuv,1800
1012.0,tuv,1820
1368.0,tuv,1913
2324.0,tuv,1970
2351.0,tuv,1971
2349.0,tuv,1972
3114.0,tuv,1973
3556.0,tuv,1974
3524.0,tuv,1975
3506.0,tuv,1976
3561.0,tuv,1977
3729.0,tuv,1978
3771.0,tuv,1979
3462.0,tuv,1980
3176.0,tuv,1981
2526.0,tuv,1982
2479.0,tuv,1983
2619.0,tuv,1984
2526.0,tuv,1985
2468.0,tuv,1986
2664.0,tuv,1987
2889.0,tuv,1988
2785.0,tuv,1989
3169.0,tuv,1990
3246.0,tuv,1991
3308.0,tuv,1992
3421.0,tuv,1993
3748.0,tuv,1994
3536.0,tuv,1995
3545.0,tuv,1996
3879.0,tuv,1997
4253.0,tuv,1998
4323.0,tuv,1999
3743.0,tuv,2000
4212.0,tuv,2001
4422.0,tuv,2002
4644.0,tuv,2003
4808.0,tuv,2004
4979.0,tuv,2005
5008.0,tuv,2006
5086.0,tuv,2007
5165.0,tuv,2008
461.1,uga,1800
461.1,uga,1820
712.4,uga,1913
759.9,uga,1950
710.3,uga,1951
734.8,uga,1952
746.8,uga,1953
716.7,uga,1954
743.2,uga,1955
763.1,uga,1956
774.4,uga,1957
758.0,uga,1958
774.5,uga,1959
788.7,uga,1960
758.7,uga,1961
767.3,uga,1962
830.8,uga,1963
868.3,uga,1964
861.8,uga,1965
888.7,uga,1966
908.9,uga,1967
904.6,uga,1968
974.6,uga,1969
961.0,uga,1970
964.2,uga,1971
950.7,uga,1972
927.3,uga,1973
908.3,uga,1974
867.7,uga,1975
852.4,uga,1976
843.7,uga,1977
777.4,uga,1978
675.8,uga,1979
638.8,uga,1980
647.6,uga,1981
682.3,uga,1982
711.8,uga,1983
630.5,uga,1984
622.0,uga,1985
603.2,uga,1986
617.7,uga,1987
636.8,uga,1988
658.1,uga,1989
661.3,uga,1990
646.1,uga,1991
644.2,uga,1992
674.2,uga,1993
693.0,uga,1994
755.2,uga,1995
799.0,uga,1996
816.6,uga,1997
830.7,uga,1998
865.8,uga,1999
881.2,uga,2000
896.5,uga,2001
927.7,uga,2002
937.6,uga,2003
959.7,uga,2004
991.0,uga,2005
1060.0,uga,2006
1109.0,uga,2007
1164.0,uga,2008
1203.0,uga,2009
807.5,ukr,1800
824.5,ukr,1820
1838.0,ukr,1913
3601.0,ukr,1950
6637.0,ukr,1973
8123.0,ukr,1990
7401.0,ukr,1991
6650.0,ukr,1992
5704.0,ukr,1993
4419.0,ukr,1994
3910.0,ukr,1995
3549.0,ukr,1996
3472.0,ukr,1997
3436.0,ukr,1998
3460.0,ukr,1999
3700.0,ukr,2000
4082.0,ukr,2001
4335.0,ukr,2002
4781.0,ukr,2003
5400.0,ukr,2004
5583.0,ukr,2005
6027.0,ukr,2006
6542.0,ukr,2007
6716.0,ukr,2008
5731.0,ukr,2009
845.8,are,1800
849.8,are,1820
1458.0,are,1913
5100.0,are,1958
13680.0,are,1970
13240.0,are,1971
12700.0,are,1972
19450.0,are,1973
47590.0,are,1974
53500.0,are,1975
52630.0,are,1976
53340.0,are,1977
45590.0,are,1978
50730.0,are,1979
58180.0,are,1980
55160.0,are,1981
47210.0,are,1982
42150.0,are,1983
41480.0,are,1984
38210.0,are,1985
29230.0,are,1986
29330.0,are,1987
27050.0,are,1988
29060.0,are,1989
32430.0,are,1990
30830.0,are,1991
30080.0,are,1992
28310.0,are,1993
29010.0,are,1994
29340.0,are,1995
29290.0,are,1996
29990.0,are,1997
28680.0,are,1998
28250.0,are,1999
30010.0,are,2000
29450.0,are,2001
28730.0,are,2002
30650.0,are,2003
32180.0,are,2004
33490.0,are,2005
35350.0,are,2006
35320.0,are,2007
34980.0,are,2008
33730.0,are,2009
1760.0,gbr,1700
2280.0,gbr,1800
2401.0,gbr,1820
2462.0,gbr,1830
2549.0,gbr,1831
2497.0,gbr,1832
2497.0,gbr,1833
2572.0,gbr,1834
2683.0,gbr,1835
2754.0,gbr,1836
2690.0,gbr,1837
2809.0,gbr,1838
2913.0,gbr,1839
2801.0,gbr,1840
2716.0,gbr,1841
2631.0,gbr,1842
2654.0,gbr,1843
2788.0,gbr,1844
2909.0,gbr,1845
3075.0,gbr,1846
3114.0,gbr,1847
3197.0,gbr,1848
3285.0,gbr,1849
3280.0,gbr,1850
3449.0,gbr,1851
3491.0,gbr,1852
3597.0,gbr,1853
3663.0,gbr,1854
3618.0,gbr,1855
3842.0,gbr,1856
3881.0,gbr,1857
3860.0,gbr,1858
3927.0,gbr,1859
3983.0,gbr,1860
4059.0,gbr,1861
4054.0,gbr,1862
4054.0,gbr,1863
4131.0,gbr,1864
4224.0,gbr,1865
4255.0,gbr,1866
4178.0,gbr,1867
4274.0,gbr,1868
4266.0,gbr,1869
4490.0,gbr,1870
4689.0,gbr,1871
4671.0,gbr,1872
4735.0,gbr,1873
4766.0,gbr,1874
4833.0,gbr,1875
4828.0,gbr,1876
4821.0,gbr,1877
4789.0,gbr,1878
4718.0,gbr,1879
4894.0,gbr,1880
5022.0,gbr,1881
5127.0,gbr,1882
5128.0,gbr,1883
5097.0,gbr,1884
5030.0,gbr,1885
5067.0,gbr,1886
5226.0,gbr,1887
5417.0,gbr,1888
5663.0,gbr,1889
5642.0,gbr,1890
5595.0,gbr,1891
5413.0,gbr,1892
5363.0,gbr,1893
5670.0,gbr,1894
5795.0,gbr,1895
5979.0,gbr,1896
6000.0,gbr,1897
6232.0,gbr,1898
6428.0,gbr,1899
6322.0,gbr,1900
6264.0,gbr,1901
6369.0,gbr,1902
6248.0,gbr,1903
6232.0,gbr,1904
6362.0,gbr,1905
6518.0,gbr,1906
6585.0,gbr,1907
6262.0,gbr,1908
6348.0,gbr,1909
6489.0,gbr,1910
6627.0,gbr,1911
6702.0,gbr,1912
6925.0,gbr,1913
6934.0,gbr,1914
7443.0,gbr,1915
7578.0,gbr,1916
7630.0,gbr,1917
7683.0,gbr,1918
6855.0,gbr,1919
6401.0,gbr,1920
6248.0,gbr,1921
6526.0,gbr,1922
6699.0,gbr,1923
6926.0,gbr,1924
7240.0,gbr,1925
6947.0,gbr,1926
7480.0,gbr,1927
7539.0,gbr,1928
7745.0,gbr,1929
7657.0,gbr,1930
7232.0,gbr,1931
